review_id,book_id,title,author_id,name,user_id,rating,review_text,language,n_votes,date_added,review_len_words
858529facf78f148d1f99d0c64883a28,7747064,"The Iron Daughter (The Iron Fey, #2)",2995873,Julie Kagawa,f828deeedd22fdaf4062d1cda5d2a326,4,"Actual Rating: 3.8/5  You can find this review, together with other reviews of books I've read in my blog: http://floatinginathousandworlds.blog...  MY REVIEW:  When i first read the Iron King (The Iron Fey #1) I was mainly dissapointed by the narrative style and Meghan's dumbness. Then The Iron Daughter fell into my hands, and i wasn't expecting at all that I would fall for a book of this series. See, the narrative style got better so I only had to cope with Meghan's infinite stupidity, whining and love problems but there was a payback: Lots of action, lots of abrupt changes, lots of slaps-in-the-face that made Meghan change to someone better!  The Iron Fey has a Part 1 and Part 2. If you want to avoid getting spoiled at all, you can skip the following to the part where I review the characters.  Part 1 is Meghan's stay and captivity in Tir Na Nog where lots of interesting things happen. That's the point where she faces Queen Mab's endless cruelty and she is all alone as Ash claims that he tricked her and was not in love with her all along. Tir Na Nog is so artfully created, I was instantly enamored and filled with fear - the ice-glazed palace, the Goblin Market, the humans encased in ice that decorate the palace, the looming darkness. At some point things change, the truth is uncovered and Ashe helps Meghan escape, where they meet the fact that there is a traitor in the winter court. They find shelter in an old fort, a place where Ash and Ariella (Ash's betrothed and long dead beloved one) used to stay between their hunts. That's where Robin Goodfellow/Puck joins them and Ash decides to leave, as he has to end things between him and Meghan once and for all. Part 1 ends in a heartbreakingly beautiful scene, where in a sea of glowing magical flowers that create Ariella's dancing and happy image, it becomes clear to Meghan that Ash loved the dead girl all along. Then Ash leaves.  Part 2 is where the action begins. Puck, Meghan, Grimalkin the cat and an unexpected ally find refuge in the Exiles Queen Leanansidhe's apartments where they plan how to overthrow the new Iron King.  THE CHARACTERS:  1) Meghan Chase: Well, if you've read the rest of the review, you will probably have realized that i don't have the best opinion about her. What infuriates me most is that we spend most of the book with a Meghan like this:  Why? Because of Ash, who for all she knows, tricked her, left her, and is still in love with a dead girl. For Fuck's Sake Meghan!  2) Ash:  \"He shook his head, once. \"I wasn't fair to you,\" he murmured. \"I knew the  laws, better than anyone. I knew it would end...like this. I ignored my better judgment, and for  that, I'm sorry.\" His voice didn't change. It was still calm and polite, but I felt an icy hand  squeeze my heart as he continued. \"But, after tonight, we'll be enemies. Your father and my  queen will be at war. If I see you again, I might kill you.\" His eyes narrowed, and his voice  turned cold. \"For real this time, Meghan.\"  He half turned, as if to leave. The glow of the flowers made a halo of light  around him, only accenting his unearthly beauty. In the distance, Ariella danced and twirled,  free from sorrow and pain and the trials of the living. \"Go home, Princess,\" murmured the  Unseelie prince. \"Go home, and forget. You don't belong here.\"\"  I really don't want to spoil you, but I prefer this Ash much better that the one he becomes in the end of the series. He let me down a bit when he lied about his feelings, but the Ash of The Iron Daughter is honorable, cold and he knows where his loyalties belong. Generally I am not a big fan of male heroes who go over the board for their beloved one. I like it when everyone stands their ground.  In order to properly spoil you then, Ash's growing feelings win over his loyalty and in the end he betrays everything in order to be with Meghan. I did like the fact that he was honest with himself and his feelings, I didn't like the immaturity of such a decision.  3) Puck:  \"\"You're kind of blind, you know?\" Puck whispered, smiling to soften his  words. \"I wouldn't defy Oberon for just anyone. But, for you...\" He leaned forward, touching  his forehead to mine. \"I'd come back from the dead for you.\"\"  Well, well, well. During reading The Iron King, I was wondering when the big revelation would happen. I can't say that Puck did right, waiting for such a long time to show his feelings, but then again... Meghan? What about safety of choices, instead of endless recklessness and erratic decisions? I don't think that Meghan gives him a proper chance, because as I already pointed out:  And of course, when Meghan chooses Ash, that's what happens:  Sorry Puck. For Meghan, your option never existed.  3) Grimalkin: The cat who saves the day. Looking back, without him Puck and Meghan would still be lost somewhere in the Wildwood. Grimalkin is the cold voice of logic, the one who always makes me laugh even when the others are facing the nastiest situation. The explanation he gives for all these?  \" I'm a Cat. \"  4) Leanansidhe: The queen of the Exiles is beautiful, creepy and cruel beyond measure. I found her interesting, as she is close to the kind of the female book characters I like.  5) IRONHORSE: Well he is quite the surprise. Without him, that story wouldn't be the same either as he protected Meghan until the end. I really hated the way Leanansidhe treated him, end the fact that he died in the end.",eng,1,Sat Aug 02 14:20:22 -0700 2014,987
299309424c473e769a3bb03bfe1725bd,25179,Blankets,14151,Craig Thompson,4ba3ab19274feb6a59835a613f0f7d1e,5,"One of the best novels, in any genre, that I've ever read.",eng,0,Wed Jun 11 16:41:39 -0700 2014,12
c4463ea8ca8feea08e9d733de2418c95,12716010,"Rapture (Fallen, #4)",2905297,Lauren Kate,fb96a1b2a291b4a2db84b4505583790e,3,"I wish I could do 3.5 instead of 3 stars.  A satisfying conclusion to the series. Overall, all of the books seemed a little drawn out, but the story and plot were romantic and captivating. I'm glad I read the series.",eng,0,Fri Dec 14 09:17:07 -0800 2012,41
50659a82325e5fe3b38f1065dc6e6f84,13624688,The Time Keeper,2331,Mitch Albom,6aa04ca7bb35b8e8c6ce4131fd423776,3,"I'm only giving this 3 stars because the prose was so beautifully crafted as I expected from this author. I understood the message about how precious life is and how valuable our time here should be spent and never wasted. I just wasn't impressed about the way in which the story was told. If he wanted to create Father Time and people that needed realizing their value, I would have preferred deeper subject matter and more richly created characters.  Both Sarah and Victor I found were annoying and hard to connect with for me. I found Sarah, a teen girl who is so desperate for attentions from a boy that she completely ignores all the signs from him that he's not really interested. The boy she was interested in was a complete cliche by the way. As for victor? Well rarely are there people with that much money and power to be likable in the first place. He reminded me of Mr. burns from the Simpsons. I think they even had an episode about the very thing victor was doing to himself.  I waited for that big A-ha moment but was sadly disappointed when it didn't happen. All that said, I loved the narrator of this audio, he was wonderful. Together with Mitch alboms beautiful words and his rich narration is mostly where the strs came from, not the story alone.",eng,0,Wed Oct 31 09:18:09 -0700 2012,231
67d16b32b81f0da1832fa5d06bf79242,13206828,"Cress (The Lunar Chronicles, #3)",4684322,Marissa Meyer,2f4dffe53421b2cece1751b48e029aa6,5,THIS BOOK WAS AMAZING!!!,eng,0,Sat Mar 07 19:41:39 -0800 2015,4
aa35f467cf42193875e2c85b3766b2cf,2490809,"The Narrowboat Girl (Narrowboat Girl, #1)",482530,Annie Murray,047b6a15df4fb2928417f87e399697b5,5,What an incredible story by Annie Murray. Yet again she has this amazing gift of making you feel as if you are there looking on. I found this story to be heart rendering the way the girls were treated by the stepfather an evil monster. The story was told with such passion she had you engrossed from the first page. I have read many of her novels and this is up there with the rest.,eng,0,Mon May 19 05:29:09 -0700 2014,75
9c5463a2e94bc08dc3e3a3873a69e600,13206828,"Cress (The Lunar Chronicles, #3)",4684322,Marissa Meyer,767d91b872b7098a6763ed92c0aa3f43,5,I just love everyone so much I'm crying,eng,1,Thu Jan 07 12:42:29 -0800 2016,8
145419bf559d955e804949a65fb2abbb,22557272,The Girl on the Train,1063732,Paula Hawkins,9109d989aed86e6c7da85986c9829f99,5,Wow!! I read this in a day. I could not put it down!,eng,1,Mon Jan 05 15:18:05 -0800 2015,13
249fc54fbf01af6ba4df350393e314a8,23251543,Ting Tang Tony (Has-Been #1),8346774,Kat DeSalle,4bc530233c9c0b1675445e89bf108d74,4,"To be honest, I was a little hesitant to try this one because of the cover, even though I knew from a Facebook group I'm in that the authors are super cool chicks. I guess I assumed it was going for farcical erotic sex romp with that cover and title, but then you read it, and IT'S NOT THAT AT ALL! It's actually got substance and characters you dig into and emotional depth that pulls you in.  The authors offered some ARC copies and I was lucky enough to get one, and when I got into the story, I realized that all of my assumptions based on the cover were off. Yes, there's comedy in it, but that's more from the interplay of the characters--Tony's family, i.e. in the way that your group of friends become your family, and in this case, all of Tony's friends are from his time in the porn industry! And then there's Emmy, the woman Tony meets who's not a part of his world at all, and when the sparks start to fly there, you just can't stop reading. They were so REAL together, it was refreshing. Literally, I couldn't put this book down, I read it in a day, it was so good.  Because yes, while this novel is about a retired porn star (book starts with his retirement party - he's all of 38 years old), it's also asking larger questions that all of us have faced at one time or another about how to handle it when one phase of our lives end and another begins. It's wicked scary! Though granted, not all of us are driving around rented Lamborghini's  Anyway, there's a lot more sweetness in this tale than you might expect from a book about a has-been porn star, and I can't leave off this review without giving out a loud holla to all the small-junked men out there! Tony represents! No more shame!",unknown,2,Tue Mar 31 11:49:36 -0700 2015,324
8be5fbcddd607c4ae13f4aefb2fff0fd,6043849,"The Ask and the Answer (Chaos Walking, #2)",370361,Patrick Ness,683d09e0f137e9e2b5dd04b11395c0ec,4,"A fast-paced middle chapter to this series. Unlike some trilogies, this middle book stands alone as a great entry and not just a bridge to the final chapter.",eng,0,Mon Dec 20 08:49:56 -0800 2010,28
43aa09f0cfbd6853c29c048491b6d10e,10329441,Wonderland Creek,39788,Lynn Austin,677d9e46171128e609c91fd6218619b7,5,EXCELLENT. I think this is the best book Lynn Austin has written. Very believable and suspencful..,eng,0,Sat Feb 25 09:30:05 -0800 2012,16
54f3689b33d2097dc04f0baa0be27398,1215919,"Highlander Untamed (MacLeods of Skye Trilogy, #1)",589737,Monica McCarty,0eb7cda241195759a4bdc9c86cbdff29,5,"UNTAMED HIGHLANDER by Donna Grant is an exciting historical romance/paranormal set in 1603 Scotland. It is the fourth in \"The Dark Sword\" series,but can be read as a stand alone. Book One,\" Dangerous Highlander,Book Two,\"Forbidden Highlander\",Book Three, \"Wicked Highlander\". These are all must reads that melds paranormal with the Scottish Highlander historical life.This is the story of Hayden,a highland warrior with the archaic god that gives him power and immeasurable strength along with other supernatural things. And the story of Isla,who was Druid born,magic blessed but held captive by the evil she devil,Deidre.While Isla is one of the deadest forces of darkness,she has been forced to use her power for evil.Taking captive by Hayden after finding her at Cairn Toul Mountain,near death,he takes her back to the MacLeod Castle.While Hayden believe Isla is his enemy for she has killed many of their kind,he soon learns she is his destiny.Isla asks the MacLeod brothers for their promise of her death if and when the dreaded Deidre returns to claim her mind again.Isla fears she is not strong enough to ward off Deidre's attempts to regain her mind and soul.But Hayden finds he is attracted to Isla and soon learns that she is not is enemy but his destiny and will do whatever it takes to protect her against Deidre. This is a story of not only magic,history,legends,romance,Scottish highlanders,warriors but also of loyalty,sacrifice,devotion,courage,and of course some sweet sensuality.For all of these Highlander warriors ooze of sex appeal,strength,honor,who are sworn to fight for not only victory but also to battle for love and accept their fates. This is a fast paced,action packed,full of magic,love,with sensuality.All paranormal,historical romance,Scottish Highlanders,readers will be eagerly awaiting the next \"Dark Sword\" book. I so adore this series of highlanders with their sensuality,strength,loyalty and their God within.A MUST READ! This book was received for the purpose of review from the publisher and as a personal buy details can be found at St. Martin's Paperbacks,published by St. Martin's Press and My Book Addiction and More.  Coming in August,2011,\"Shadow Highlander\",the story of Galen and Reaghan.",eng,0,Wed May 04 09:00:19 -0700 2011,344
08f386e5da1dd425e6040ecf4ff8def3,7747064,"The Iron Daughter (The Iron Fey, #2)",2995873,Julie Kagawa,d3c2700f1b78439ea5bf319a71721067,5,This was waaaayyyy better than the first one... Full review coming up,eng,0,Wed May 05 19:27:26 -0700 2010,12
